INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
YNL154C	YPL181W	YCK2	CTI6	N/A	RXT1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR480W	YCK2	DIG2	N/A	RST2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL173C	YCK2	MDG1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR410W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR225W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR233W	YCK2	N/A	N/A	TRI1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YER082C	YCK2	UTP7	N/A	KRE31	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPL146C	YCK2	NOP53	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR177C	YCK2	MPC54	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR032W	YCK2	SRO7	N/A	SNI1|SOP1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR299W	YCK2	BFR2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR429W	YCK2	CRN1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR291W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR074W	YCK2	TPS2	N/A	HOG2|PFK3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR141C	YCK2	ARP8	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR067C	YCK2	UBX4	N/A	CUI1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL101W	YCK2	AVT4	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHR114W	YCK2	BZZ1	N/A	LSB7	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR233W	YCK2	PBP2	N/A	HEK1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR034C-C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR111C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR285C	YCK2	NGL2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGR027W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR401C	YCK2	DUS3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOL139C	YCK2	CDC33	N/A	TIF45	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR184C	YCK2	ATC1	N/A	LIC4	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR091C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOL103W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR314C	YCK2	CDC3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YCR024C	YCK2	SLM5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR293C	YCK2	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL225W	YCK2	SHS1	N/A	SEP7	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YFL023W	YCK2	BUD27	N/A	URI1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL218W	YCK2	MGS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR046C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL064C	YCK2	PRX1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR270C	YCK2	BIT2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR393W	YCK2	ATP10	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL057C	YCK2	PTH2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YIL156W	YCK2	UBP7	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR134C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YIL135C	YCK2	VHS2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL086C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL153C	YCK2	SAS10	N/A	UTP3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR140W	YCK2	SIP5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YIL091C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR118W	YCK2	TEF2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL014C	YCK2	RRN6	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YIL077C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL007C	YCK2	SLA1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR330W	YCK2	UBX5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL088C	YCK2	ASM4	N/A	NUP59	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR372W	YCK2	SUR4	N/A	APA1|ELO3|SRE1|VBM1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YCL008C	YCK2	STP22	N/A	VPS23	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR158C-C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR208W	YCK2	PTP2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR184W	YCK2	N/A	N/A	ADD37	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML037C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR013C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL066W	YCK2	SUN4	N/A	SCW3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR026C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL125C	YCK2	ESBP6	N/A	MCH3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YIL107C	YCK2	PFK26	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR285W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL125C	YCK2	HNT1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR229C	YCK2	RRP5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLL043W	YCK2	FPS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YAL028W	YCK2	FRT2	N/A	HPH2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL074C	YCK2	MLF3	N/A	YMK1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL038C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGL207W	YCK2	SPT16	N/A	CDC68|SSF1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR137C-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR221C	YCK2	RSA3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YEL039C	YCK2	CYC7	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR025C	YCK2	N/A	N/A	OLA1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR295W	YCK2	UAF30	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML080W	YCK2	DUS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBR155W	YCK2	CNS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL002C	YCK2	NHP10	N/A	HMO2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNR019W	YCK2	ARE2	N/A	SAT1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML045W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR259C	YCK2	YAP6	N/A	HAL7	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR107W	YCK2	RGS2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR257W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR208W	YCK2	MSS4	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR295C	YCK2	HDA2	N/A	PLO2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL054W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL220C	YCK2	CDC13	N/A	EST4	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPL257W-A	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YER063W	YCK2	THO1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YER122C	YCK2	GLO3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR410W	YCK2	VIP1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGR276C	YCK2	RNH70	N/A	REX1|RNA82	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR078W	YCK2	BUD21	N/A	UTP16|YOR29-29	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR152C	YCK2	N/A	N/A	URN1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL097C	YCK2	PHO23	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNR006W	YCK2	VPS27	N/A	DID7|GRD11|SSV17|VPL23|VPT27	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGL245W	YCK2	GUS1	N/A	GSN1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR109C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR168W	YCK2	GLN4	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHL009C	YCK2	YAP3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YKL178C	YCK2	STE3	N/A	DAF2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL204W	YCK2	RTN2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL051W	YCK2	LHP1	N/A	LAH1|YLA1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPL191C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML110C	YCK2	COQ5	N/A	DBI56	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHR131C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL045W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR092W	YCK2	ECM3	N/A	YOR3165W	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML096W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR239W	YCK2	ABP140	N/A	YOR240W	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHR082C	YCK2	KSP1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR181W	YCK2	LAS17	N/A	BEE1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHR104W	YCK2	GRE3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL033W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL136W	YCK2	EAF7	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL013W	YCK2	HEX3	N/A	SLX5	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML035C	YCK2	AMD1	N/A	AMD3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YJL084C	YCK2	N/A	N/A	ALY2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YER098W	YCK2	UBP9	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR242C	YCK2	ARV1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNR047W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGL105W	YCK2	ARC1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YGR159C	YCK2	NSR1	N/A	SHE5	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR266C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR295C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YHR073W	YCK2	OSH3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL010W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YJL051W	YCK2	N/A	N/A	IRC8	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YLR375W	YCK2	STP3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOR276W	YCK2	CAF20	N/A	CAF2|CAP20	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YBL105C	YCK2	PKC1	N/A	CLY15|HPO2|STT1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YML026C	YCK2	RPS18B	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR290C	YCK2	HAS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YJL162C	YCK2	JJJ2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YJL111W	YCK2	CCT7	N/A	TCP7	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YPR198W	YCK2	SGE1	N/A	NOR1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL006W	YCK2	PTC1	N/A	CWH47|KCS2|TPD1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL043C	YCK2	PRP11	N/A	RNA11	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YMR190C	YCK2	SGS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL173W	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL116W	YCK2	DMA2	N/A	CHF2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL022C	YCK2	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDL181W	YCK2	INH1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL080C	YCK2	N/A	N/A	EOS1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR200C	YCK2	VPS64	N/A	FAR9	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YDR388W	YCK2	RVS167	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL073W	YCK2	MSK1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YOL104C	YCK2	NDJ1	N/A	TAM1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL001W	YCK2	DOM34	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YKL079W	YCK2	SMY1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YNL154C	YNL133C	YCK2	FYV6	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YER123W	YDR428C	YCK3	N/A	CKI3	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YDR446W	YML037C	ECM11	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YPL240C	N/A	HSP82	N/A	HSP90	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKR048C	N/A	NAP1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDR068W	N/A	DOS2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDL139C	N/A	SCM3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGL180W	N/A	ATG1	N/A	APG1|AUT3|CVT10	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YFL050C	N/A	ALR2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR185C	N/A	PFS1	N/A	ADY1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKL181W	N/A	PRS1	N/A	PRP1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDR099W	N/A	BMH2	N/A	SCD3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR117W	N/A	TOM71	N/A	TOM72	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR008C	N/A	STF2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YML063W	N/A	RPS1B	N/A	PLC2|RP10B	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLL038C	N/A	ENT4	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLR258W	N/A	GSY2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YPL077C	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR157W	N/A	REC104	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDR042C	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YBR157C	N/A	ICS2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YBR059C	N/A	AKL1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKL062W	N/A	MSN4	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YMR165C	N/A	SMP2	N/A	PAH1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YNR039C	N/A	ZRG17	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKR090W	N/A	PXL1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGL205W	N/A	POX1	N/A	FOX1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YBR142W	N/A	MAK5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKL171W	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR179C	N/A	OKP1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YJL164C	N/A	TPK1	N/A	PKA1|SRA3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YPL056C	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YJL084C	N/A	N/A	N/A	ALY2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDR293C	N/A	SSD1	N/A	CLA1|MCS1|RLT1|SRK1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YOR134W	N/A	BAG7	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR266W	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR028C	N/A	DAP2	N/A	DPP2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YOL016C	N/A	CMK2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR082C	N/A	KSP1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YOR083W	N/A	WHI5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YAL009W	N/A	SPO7	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDL019C	N/A	OSH2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YIL135C	N/A	VHS2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YOL070C	N/A	N/A	N/A	NBA1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR267C	N/A	FOL2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YMR140W	N/A	SIP5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YJL070C	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR285C	N/A	ZUO1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLL028W	N/A	TPO1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR038W	N/A	ORM1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YOR113W	N/A	AZF1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLL018C	N/A	DPS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YNL117W	N/A	MLS1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKR092C	N/A	SRP40	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YBR028C	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YPL006W	N/A	NCR1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YCR073W-A	N/A	SOL2	N/A	YCRX13W	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR249W	N/A	MGA1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKR100C	N/A	SKG1	N/A	YKR099C-A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKL166C	N/A	TPK3	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR207C	N/A	SET5	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YMR086W	N/A	N/A	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YFL017W-A	N/A	SMX2	N/A	SNP2|YFL018W-A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLR319C	N/A	BUD6	N/A	AIP3	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YIL107C	N/A	PFK26	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YIL070C	N/A	MAM33	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDR425W	N/A	SNX41	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGL105W	N/A	ARC1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YDL223C	N/A	HBT1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLR003C	N/A	N/A	N/A	CMS1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YGR257C	N/A	MTM1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YLR195C	N/A	NMT1	N/A	CDC72	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YJR001W	N/A	AVT1	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YJR059W	N/A	PTK2	N/A	STK2	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YNL186W	N/A	UBP10	N/A	DOT4	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YNL074C	N/A	MLF3	N/A	YMK1	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YHR105W	N/A	YPT35	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
YGL059W	YKL064W	N/A	MNR2	N/A	N/A	Biochemical Activity	Ptacek J (2005)	16319894	4932	4932
